,Unnamed: 0,Company,TypeName,Inches,ScreenResolution,Cpu,Ram(GB),Memory,Gpu,OpSys,Weight (kg),Price
327,327,Asus,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Nvidia GeForce 940MX,Windows 10,1.7,55938.7
328,328,HP,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.26,71128.8
329,329,Dell,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,32,1TB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,140605.9
330,330,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,63882.7
331,331,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2,50243.0
332,332,Asus,Notebook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD +  1TB HDD,Intel HD Graphics 620,Windows 10,2,71075.5
333,333,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,Windows 10,1.85,23922.7
334,334,Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD,Nvidia GeForce GTX 1050,Windows 10,2.5,53226.7
335,335,HP,Notebook,14,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.48,67559.0
336,,,,,,,,,,,,
337,337,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.84,60952.3
338,338,Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel HD Graphics 500,Linux,2,14651.5
339,339,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Nvidia GeForce 940MX,Windows 10,2,60885.7
340,340,Dell,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,500 HDD,Intel HD Graphics,Linux,2.2,14646.7
341,341,Lenovo,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,12,2TB HDD,AMD Radeon 530,Windows 10,2.2,47898.7
342,342,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.1,38148.5
343,343,Lenovo,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16,512 SSD,Intel UHD Graphics 620,Windows 10,1.4,111834.7
344,344,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.2,84129.1
345,345,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  2TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,60153.1
346,346,HP,Notebook,14,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.44,14865.1
347,347,Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8650U 1.9GHz,16,512 SSD +  256 SSD,Intel UHD Graphics 620,Windows 10,1.88,85672.1
348,348,Asus,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.5,19980.0
349,349,Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,AMD Radeon 530,Windows 10,0.0002,35324.6
350,,,,,,,,,,,,
351,351,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.84,69477.1
352,352,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,75071.5
353,353,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD,Nvidia Quadro M1200,Windows 10,2.6,92615.0
354,354,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,512 SSD,Nvidia GeForce 930M,Windows 10,2.4,74751.8
355,355,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128 SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.02,51729.6
356,356,Lenovo,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel HD Graphics 500,No OS,2.2,17155.6
357,357,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.65,53226.7
358,358,Dell,Notebook,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,8,2TB HDD,Intel HD Graphics 620,Windows 10,2.36,29696.7
359,359,Dell,Notebook,14,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.36,76030.6
360,360,HP,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,1.86,23389.9
361,361,Asus,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2,50349.6
362,362,Lenovo,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,6,128 SSD +  1TB HDD,Nvidia GeForce GTX 940MX,Windows 10,2.8,38308.3
363,363,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,1.86,34045.9
364,364,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,256 SSD,Nvidia GeForce 920MX,No OS,2.2,26586.7
365,365,HP,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,8,2TB HDD,Intel HD Graphics 405,Windows 10,2.04,20725.9
366,366,Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,128 SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,57808.8
367,367,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128 SSD +  1TB HDD,Nvidia GeForce GTX 1050,No OS,2.4,43103.5
368,368,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,AMD Radeon R7 M445,Windows 10,2.33,47898.7
369,369,HP,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.36,93240.0
370,370,Asus,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,512 SSD +  2TB HDD,Nvidia GeForce GT 940MX,Windows 10,2.26,58554.7
371,371,Acer,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,128 SSD,AMD Radeon R5,Windows 10,2.1,22697.3
372,372,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,AMD Ryzen 1700 3GHz,16,256 SSD +  1TB HDD,AMD Radeon RX 580,Windows 10,3.25,117162.7
373,373,Lenovo,Notebook,17.3,1600x900,AMD A8-Series 7410 2.2GHz,4,128 SSD,AMD Radeon R5,Windows 10,2.6,26053.9
374,374,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.62,46300.9
375,375,HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,4,256 SSD,AMD Radeon R5,Windows 10,1.91,26053.4
376,376,Lenovo,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Quad Core N3450 1.1GHz,4,128 SSD,Intel HD Graphics 500,Windows 10,1.59,29463.8
377,377,Dell,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.60GHz,4,500 HDD,Intel HD Graphics 400,Windows 10,1.8,16463.5
378,378,Asus,Notebook,14,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.5,15238.1
379,379,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Linux,2.4,45074.9
380,380,HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.35,63456.5
381,381,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,128 SSD,Intel HD Graphics 520,No OS,1.85,21498.5
382,382,Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.3,88178.4
383,383,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Nvidia GeForce 940MX,Windows 10,1.5,58554.7
384,384,Asus,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.1,93181.4
385,385,Lenovo,Ultrabook,14,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,8,512 SSD,Intel HD Graphics 620,Windows 10,1.13,121585.0
386,386,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,128 SSD,Intel HD Graphics 620,Windows 10,1.5,29250.7
387,387,Dell,Workstation,15.6,Full HD 1920x1080,Intel Core i5 6440HQ 2.6GHz,8,500 HDD,AMD FirePro W5130M,Windows 10,2.23,72940.3
388,388,Dell,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,8,256 SSD,Nvidia Quadro M1200,Windows 10,2,113752.8
389,389,Lenovo,2 in 1 Convertible,14,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.42,133679.5
390,390,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3,55357.9
391,391,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,3,84768.5
392,392,Acer,Notebook,15.6,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,12,1TB HDD,Nvidia GeForce MX130,Windows 10,2.2,36975.8
393,393,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,71874.7
394,394,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,AMD Radeon R7 M445,Linux,2.33,41498.2
395,395,HP,Ultrabook,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,4,256 SSD,AMD Radeon 520,Windows 10,1.91,26586.7
396,396,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD,AMD Radeon RX 550,Windows 10,2.1,65511.0
397,397,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.9,49976.6
398,398,Dell,Workstation,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,8,256 SSD,Nvidia Quadro M1200,Windows 10,1.78,144495.4
399,399,Lenovo,Ultrabook,14,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,16,1TB SSD,Intel HD Graphics 620,Windows 10,1.13,139860.0
400,400,Lenovo,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel HD Graphics 500,Windows 10,2.2,16303.7
401,401,Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.9,81465.1
402,402,Lenovo,Notebook,25.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD +  1TB HDD,AMD Radeon RX 550,Windows 10,2.1,60979.0
403,403,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD,Nvidia GeForce GTX 1050,Linux,2.5,46833.1
404,404,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.8,119826.7
405,405,Asus,Ultrabook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512 SSD,Intel HD Graphics 620,Windows 10,1.1,99793.4
406,406,Toshiba,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,512 SSD,Intel HD Graphics 520,Windows 10,1.2,93080.2
407,407,Dell,Ultrabook,14,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,512 SSD,Intel HD Graphics,Windows 10,1.36,89510.4
408,408,Lenovo,Notebook,35.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.2,21791.5
409,409,Lenovo,Notebook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,2,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.15,16221.1
410,410,Lenovo,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,512 SSD,Nvidia Quadro M1200,Windows 10,2.67,102564.0
411,411,Lenovo,Ultrabook,14,IPS Panel Full HD 2560x1440,Intel Core i7 7700HQ 2.8GHz,8,512 SSD,Nvidia GeForce GT 940MX,Windows 10,1.7,103523.0
412,412,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon 520,Windows 10,2.1,24988.3
413,413,Acer,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.6,42038.5
414,414,Asus,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.27,49443.8
415,415,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256 SSD,AMD Radeon R5 M430,Linux,2.3,31909.4
416,416,Dell,Notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4,128 SSD,Intel HD Graphics 520,Windows 10,1.65,36709.9
417,417,HP,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.43,79920.0
418,418,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.14,28768.5
419,419,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD,AMD Radeon RX 550,Windows 10,1.75,64755.4
420,420,Lenovo,2 in 1 Convertible,15.6,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512 SSD,Nvidia GeForce GTX 1050,Windows 10,2,101178.7
421,421,Chuwi,Notebook,12.3,IPS Panel Retina Display 2736x1824,Intel Celeron Quad Core N3450 1.1GHz,6,64 Flash Storage,Intel HD Graphics 500,Windows 10,1.4,23922.7
422,422,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,256 SSD,Intel HD Graphics 630,Windows 10,2.31,76030.6
423,423,Asus,Notebook,35.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,1TB HDD,Nvidia GeForce 940MX,Linux,2.3,31808.2
424,424,Dell,Gaming,27.3,IPS Panel 2560x1440,Intel Core i7 7820HK 2.9GHz,16,256 SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,149130.7
425,425,Dell,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,61751.5
426,426,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.02,60867.1
427,427,Dell,Ultrabook,14,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256 SSD,Intel HD Graphics 620,Linux,1.6,58554.7
428,428,HP,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,256 SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.35,106506.7
429,429,Mediacom,2 in 1 Convertible,11.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32 SSD,Intel HD Graphics 500,Windows 10,1.16,15930.7
430,430,Samsung,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16 Flash Storage,Intel HD Graphics 400,Chrome OS,1.15,14332.3
431,431,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.4,53812.8
432,432,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,128 SSD,Intel HD Graphics 620,Windows 10,1.7,31914.7
433,433,Lenovo,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16,512 SSD,Nvidia GeForce 940MX,Windows 10,2.3,130269.6
434,434,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,16,512 SSD,Nvidia Quadro M2200M,Windows 10,2.5,130482.7
435,435,Asus,Gaming,17.3,Full HD 1920x1080,AMD Ryzen 1600 3.2GHz,8,256 SSD +  1TB HDD,AMD Radeon RX 580,Windows 10,3.2,90309.6
436,436,HP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,500 HDD,Intel HD Graphics 400,Windows 10,2.1,18488.2
437,437,Google,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i7 7Y75 1.3GHz,16,512 SSD,Intel HD Graphics 615,Chrome OS,1.1,117162.7
438,438,Lenovo,Ultrabook,24,2560x1440,Intel Core i7 7500U 2.7GHz,24,512 SSD,Intel HD Graphics 620,Windows 10,1.32,126913.0
439,439,Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256 SSD,Intel HD Graphics 620,Linux,2,29783.5
440,440,Lenovo,Notebook,17.3,1600x900,AMD A6-Series 9220 2.5GHz,8,1TB HDD,AMD Radeon R4,Windows 10,2.8,27652.3
441,441,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256 SSD,AMD Radeon 530,Windows 10,2.2,39906.7
442,442,Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.36,76137.1
443,443,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4,128 SSD,Intel HD Graphics 505,Windows 10,2.2,18594.7
444,444,HP,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,58554.7
445,445,Dell,Notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256 SSD,Nvidia GeForce 930MX,Windows 10,1.64,62817.1
446,446,Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500 HDD,Intel HD Graphics 620,Linux,2.4,23539.1
447,447,Dell,Workstation,15.6,Full HD 1920x1080,Intel Xeon E3-1505M V6 3GHz,8,64 Flash Storage +  1TB HDD,Nvidia Quadro M620,Windows 10,2.23,106187.0
448,448,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256 SSD,Nvidia GeForce GTX 1050,Windows 10,2.2,54758.0
449,449,Microsoft,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,16,512 SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,137941.9
450,450,HP,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128 SSD,Intel HD Graphics 620,Windows 10,1.91,31381.9
451,451,Dell,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,256 SSD,Nvidia Quadro M620,Windows 10,2.17,105228.0
452,452,HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,512 SSD,Intel HD Graphics 620,Windows 10,2.31,81731.5
453,453,Lenovo,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.65,71661.6
454,454,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128 SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.36,52161.1
455,455,Dell,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500 HDD,Intel HD Graphics 405,Windows 10,1.47,25521.1
456,456,Dell,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.7GHz,8,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.42,109010.9
457,457,Microsoft,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core M m3-7Y30 2.2GHz,4,128 SSD,Intel HD Graphics 615,Windows 10 S,1.252,52693.9
458,458,Microsoft,Ultrabook,33.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,8,256 SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,95850.7
459,459,HP,Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,2.5,34093.9
460,460,Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.23,28984.3
461,461,Acer,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128 SSD,Intel HD Graphics 400,Windows 10,1.4,23176.8
462,462,Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.37,39906.7
463,463,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512 SSD,AMD Radeon R7 M460,No OS,1.5,42570.7
464,464,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,256 SSD,Nvidia Quadro M2200M,Windows 10,2.67,111355.2
465,465,Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,500 HDD,Intel HD Graphics 500,Windows 10,2,16197.1
466,466,Acer,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500 HDD,Nvidia GeForce GTX 940MX,Windows 10,2.2,24988.3
467,467,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,2TB HDD,AMD Radeon 530,Windows 10,2.02,40439.5
468,468,HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.78,90522.7
469,469,Lenovo,Ultrabook,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,12,256 SSD,Intel HD Graphics 520,Windows 10,1.4,98994.2
470,470,HP,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,512 SSD,Intel UHD Graphics 620,Windows 10,1.29,106506.7
471,471,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,500 HDD,AMD FirePro W4190M,Windows 10,1.9,61485.1
472,472,Google,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,8,128 SSD,Intel HD Graphics 615,Chrome OS,1.1,67932.0
473,473,Dell,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.42,98133.8
474,474,Asus,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,12,128 SSD +  1TB HDD,Intel HD Graphics 530,Windows 10,2.06,69210.7
475,475,Dell,Notebook,14,1366x768,Intel Core i3 6100U 2.3GHz,8,128 SSD,Intel HD Graphics 520,Windows 10,1.79,39427.2
476,476,Dell,Workstation,?,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD,Nvidia Quadro M1200,Windows 10,1.78,128298.2
477,477,Lenovo,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,180 SSD,Intel HD Graphics 620,Windows 10,1.7,72673.9
478,,,,,,,,,,,,
479,479,Toshiba,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.05,89084.2
480,480,Dell,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,512 SSD,Nvidia GeForce 940MX,Windows 10,2.16,67239.4
481,481,Dell,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.18,31254.0
482,482,HP,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,128 SSD,Intel UHD Graphics 620,Windows 10,1.49,38681.3
483,483,Chuwi,Notebook,15.6,Full HD 1920x1080,Intel Atom x5-Z8350 1.44GHz,4,64 Flash Storage,Intel HD Graphics,Windows 10,1.89,13261.4
484,484,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128 SSD,Intel HD Graphics 520,Windows 10,2.3,30103.2
485,485,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.75,55890.7
486,486,Dell,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,512 SSD,Nvidia Quadro M620,Windows 10,2.17,124568.6
487,487,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512 SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,101178.7
